   16.2982388       1.39171302       25.6464100       2.27183700       41.6340027       3.34941006       8.53903964E-02   8.85830447E-02   8.04489106E-02
   16.5039253       1.42487586       25.7437172       2.27803659       42.0006104       3.37454104       8.63355771E-02   8.84890333E-02   8.03450495E-02
   16.7115536       1.45846021       25.8410263       2.28423595       42.3681145       3.39975572       8.72725695E-02   8.83957148E-02   8.02432597E-02
   16.9211407       1.49246943       25.9383373       2.29043531       42.7365265       3.42505455       8.82014707E-02   8.83030891E-02   8.01434964E-02
   17.1326942       1.52690601       26.0356445       2.29663467       43.1058388       3.45043659       8.91223550E-02   8.82111713E-02   8.00456926E-02
   17.3462200       1.56177223       26.1329536       2.30283403       43.4760475       3.47590256       9.00353044E-02   8.81199315E-02   7.99498260E-02
   17.5617332       1.59707093       26.2302647       2.30903363       43.8471642       3.50145268       9.09403935E-02   8.80293697E-02   7.98558518E-02
   17.7792377       1.63280427       26.3275719       2.31523299       44.2191849       3.52708626       9.18376967E-02   8.79394785E-02   7.97637105E-02
   17.9987507       1.66897500       26.4248810       2.32143235       44.5921021       3.55280375       9.27272663E-02   8.78502503E-02   7.96733871E-02
   18.2202740       1.70558548       26.5221920       2.32763195       44.9659271       3.57860494       9.36092138E-02   8.77616704E-02   7.95848146E-02
   18.4438248       1.74263835       26.6194992       2.33383131       45.3406525       3.60448980       9.44835693E-02   8.76737460E-02   7.94979706E-02
   18.6694012       1.78013587       26.7168083       2.34003067       45.7162781       3.63045859       9.53504518E-02   8.75864625E-02   7.94128180E-02
   18.8970280       1.81808102       26.8141193       2.34623003       46.0928078       3.65651107       9.62098911E-02   8.74997973E-02   7.93293193E-02
   19.1267033       1.85647571       26.9114246       2.35242939       46.4702377       3.68264723       9.70619842E-02   8.74137804E-02   7.92474374E-02
   19.3584423       1.89532316       27.0087357       2.35862899       46.8485756       3.70886779       9.79067981E-02   8.73283744E-02   7.91671425E-02
   19.5922546       1.93462551       27.1060448       2.36482835       47.2278099       3.73517132       9.87444073E-02   8.72435793E-02   7.90883899E-02
   19.8281441       1.97438502       27.2033520       2.37102771       47.6079445       3.76155877       9.95748788E-02   8.71593952E-02   7.90111572E-02
   20.0661278       2.01460457       27.3006630       2.37722731       47.9889832       3.78803039      0.100398272       8.70758072E-02   7.89354146E-02
   20.3062115       2.05528641       27.3979721       2.38342667       48.3709259       3.81458545      0.101214662       8.69928151E-02   7.88611248E-02
   20.5484047       2.09643340       27.4952793       2.38962603       48.7537689       3.84122419      0.102024145       8.69104117E-02   7.87882507E-02
   20.7927265       2.13804865       27.5925903       2.39582539       49.1375237       3.86794734      0.102826759       8.68285745E-02   7.87167773E-02
   21.0391693       2.18013287       27.6898994       2.40202498       49.5221672       3.89475369      0.103622571       8.67473334E-02   7.86466748E-02
   21.2877541       2.22268987       27.7872066       2.40822434       49.9077148       3.92164397      0.104411669       8.66666585E-02   7.85779133E-02
   21.5384865       2.26572156       27.8845158       2.41442370       50.2941742       3.94861817      0.105194092       8.65865424E-02   7.85104483E-02
